"file","jsonPointer","original","corrected"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/analysis/tokens/0/text","厨师在厨房里","廚師在廚房裡"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/text","厨师在厨房里。","廚師在廚房裡。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/tiles/0","厨师","廚師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/tiles/1","在厨房里。","在廚房裡。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/literalOrderExplanation","厨师 → 在厨房里","廚師 → 在廚房裡"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/0/text","厨师","廚師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/text","在厨房里","在廚房裡"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/text","妈妈","媽媽"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/tiles/0","妈妈","媽媽"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/analysis/literalOrderExplanation","妈妈","媽媽"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/analysis/tokens/0/text","妈妈","媽媽"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/text","面包","麵包"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/tiles/0","面包","麵包"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/literalOrderExplanation","面包","麵包"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/tokens/0/text","面包","麵包"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/text","妈妈吃面包。","媽媽吃麵包。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/0","妈妈","媽媽"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/2","面包。","麵包。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/literalOrderExplanation","妈妈 → 吃 → 面包","媽媽 → 吃 → 麵包"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/0/text","妈妈","媽媽"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/text","面包","麵包"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/0/translations/zh/text","厨师在厨房里。","廚師在廚房裡。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/0/translations/zh/tiles/0","厨师","廚師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/0/translations/zh/tiles/1","在厨房里。","在廚房裡。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/0/translations/zh/analysis/literalOrderExplanation","厨师 → 在厨房里","廚師 → 在廚房裡"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/0/text","厨师","廚師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/text","在厨房里","在廚房裡"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/text","妈妈吃面包。","媽媽吃麵包。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/tiles/0","妈妈","媽媽"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/tiles/2","面包。","麵包。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/analysis/literalOrderExplanation","妈妈 → 吃 → 面包","媽媽 → 吃 → 麵包"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/0/text","妈妈","媽媽"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/text","面包","麵包"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/vocabulary/1/translations/zh/text","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/vocabulary/2/translations/zh/text","车站","車站"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/vocabulary/3/translations/zh/text","站台","月台"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/vocabulary/4/translations/zh/text","火车","火車"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/vocabulary/5/translations/zh/text","车票","車票"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/vocabulary/7/translations/zh/text","读","讀"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/grammarTokens/3/translations/zh","旁边","旁邊"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/text","乘客在车站。","乘客在車站。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/tiles/0","乘客在车站。","乘客在車站。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/analysis/literalOrderExplanation","乘客在车站","乘客在車站"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/analysis/tokens/0/text","乘客在车站","乘客在車站"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/text","乘客在车站。","乘客在車站。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/tiles/1","在车站。","在車站。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/literalOrderExplanation","乘客 → 在车站","乘客 → 在車站"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/text","在车站","在車站"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/text","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/tiles/0","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/analysis/literalOrderExplanation","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/analysis/tokens/0/text","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/text","车票","車票"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/tiles/0","车票","車票"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/literalOrderExplanation","车票","車票"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/tokens/0/text","车票","車票"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/text","旅行者读车票。","旅客看車票。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/0","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/1","读","讀"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/2","车票。","車票。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/literalOrderExplanation","旅行者 → 读 → 车票","旅客 → 看 → 車票"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/0/text","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/text","读","讀"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/text","车票","車票"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/0/translations/zh/text","乘客在车站。","乘客在車站。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/0/translations/zh/tiles/1","在车站。","在車站。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/0/translations/zh/analysis/literalOrderExplanation","乘客 → 在车站","乘客 → 在車站"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/text","在车站","在車站"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/1/translations/zh/text","旅行者读车票。","旅客看車票。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/1/translations/zh/tiles/0","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/1/translations/zh/tiles/1","读","讀"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/1/translations/zh/tiles/2","车票。","車票。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/literalOrderExplanation","旅行者 → 读 → 车票","旅客 → 看 → 車票"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/0/text","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/text","读","讀"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_006_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/text","车票","車票"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/vocabulary/0/translations/zh/text","孩子","小朋友"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/vocabulary/3/translations/zh/text","太阳","太陽"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/vocabulary/4/translations/zh/text","雨伞","雨傘"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/vocabulary/7/translations/zh/text","拿着","拿著"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/grammarTokens/3/translations/zh","旁边","旁邊"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/0/translations/zh/text","孩子","小朋友"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/0/translations/zh/tiles/0","孩子","小朋友"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/0/translations/zh/analysis/literalOrderExplanation","孩子","小朋友"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/0/translations/zh/analysis/tokens/0/text","孩子","小朋友"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/text","孩子在雨中。","小朋友在雨中。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/tiles/0","孩子在雨中。","小朋友在雨中。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/analysis/literalOrderExplanation","孩子在雨中","小朋友在雨中"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/analysis/tokens/0/text","孩子在雨中","小朋友在雨中"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/text","孩子在雨中。","小朋友在雨中。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/tiles/0","孩子","小朋友"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/literalOrderExplanation","孩子 → 在雨中","小朋友 → 在雨中"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_007_weather_seasons/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/0/text","孩子","小朋友"
