"file","language","jsonPointer","original","corrected"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_003_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja","{""text"":""観光客は川のそばにいます。"",""tiles"":[""観光客は"",""川のそばに"",""います。""],""analysis"":{""sentencePattern"":""Topic + place + います"",""literalOrderExplanation"":""観光客は → 川のそばに → います"",""grammarExplanation"":[""Japanese marks the topic with は."",""に marks a place for being or destination."",""The verb comes at the end.""],""tokens"":[{""text"":""観光客は"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""川のそばに"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""います"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""観光おお客さんさんは川のそばにいます。"",""tiles"":[""観光おお客さんさんは"",""川のそばに"",""います。""],""analysis"":{""sentencePattern"":""Topic + place + います"",""literalOrderExplanation"":""観光おお客さんさんは → 川のそばに → います"",""grammarExplanation"":[""Japanese marks the topic with は."",""に marks a place for being or destination."",""The verb comes at the end.""],""tokens"":[{""text"":""観光おお客さんさんは"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""川のそばに"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""います"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_003_river_bridge/pack.json","de","/sentenceBuilders/1/translations/de/analysis/sentencePattern","Article + noun + verb-second + object","Article + noun + verb-second + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_003_river_bridge/pack.json","fr","/sentenceBuilders/1/translations/fr/analysis/sentencePattern","Article + noun + verb phrase + object","Article + noun + verb phrase + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_003_river_bridge/pack.json","es","/sentenceBuilders/1/translations/es/analysis/sentencePattern","Article + noun + verb + object","Article + noun + verb + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_003_river_bridge/pack.json","ja","/sentenceBuilders/1/translations/ja/analysis/sentencePattern","Topic + object + verb-final","Topic + object/detail + verb-final"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","fr","/vocabulary/0/translations/fr/text","vendeur","commerçant"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","ja","/vocabulary/0/translations/ja/text","店員","店主"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr","{""text"":""le vendeur"",""tiles"":[""le vendeur""],""analysis"":{""sentencePattern"":""Article + noun"",""literalOrderExplanation"":""le vendeur"",""grammarExplanation"":[""French nouns normally use an article."",""Elision such as l' is written without a space.""],""tokens"":[{""text"":""le vendeur"",""type"":""noun"",""role"":""core_concept"",""meaning"":""person"",""grammarNote"":""""}]}}","{""text"":""le commerçant"",""tiles"":[""le commerçant""],""analysis"":{""sentencePattern"":""Article + noun"",""literalOrderExplanation"":""le commerçant"",""grammarExplanation"":[""French nouns normally use an article."",""Elision such as l' is written without a space.""],""tokens"":[{""text"":""le commerçant"",""type"":""noun"",""role"":""core_concept"",""meaning"":""person"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja","{""text"":""店員"",""tiles"":[""店員""],""analysis"":{""sentencePattern"":""Noun"",""literalOrderExplanation"":""店員"",""grammarExplanation"":[""Japanese nouns do not need articles.""],""tokens"":[{""text"":""店員"",""type"":""noun"",""role"":""core_concept"",""meaning"":""person"",""grammarNote"":""""}]}}","{""text"":""店主"",""tiles"":[""店主""],""analysis"":{""sentencePattern"":""Noun"",""literalOrderExplanation"":""店主"",""grammarExplanation"":[""Japanese nouns do not need articles.""],""tokens"":[{""text"":""店主"",""type"":""noun"",""role"":""core_concept"",""meaning"":""person"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","fr","/phraseProgressionChains/0/steps/2/translations/fr","{""text"":""Le vendeur est au marché."",""tiles"":[""Le"",""vendeur"",""est"",""au"",""marché.""],""analysis"":{""sentencePattern"":""Article + noun + être + place phrase"",""literalOrderExplanation"":""Le → vendeur → est → au → marché"",""grammarExplanation"":[""French uses être for location."",""Articles agree with the noun.""],""tokens"":[{""text"":""Le"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""vendeur"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""est"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""au"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""marché"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""Le commerçant est au marché."",""tiles"":[""Le"",""commerçant"",""est"",""au"",""marché.""],""analysis"":{""sentencePattern"":""Article + noun + être + place phrase"",""literalOrderExplanation"":""Le → commerçant → est → au → marché"",""grammarExplanation"":[""French uses être for location."",""Articles agree with the noun.""],""tokens"":[{""text"":""Le"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""commerçant"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""est"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""au"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""marché"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja","{""text"":""店員は市場にいます。"",""tiles"":[""店員は"",""市場に"",""います。""],""analysis"":{""sentencePattern"":""Topic + place + います"",""literalOrderExplanation"":""店員は → 市場に → います"",""grammarExplanation"":[""Japanese marks the topic with は."",""に marks a place for being or destination."",""The verb comes at the end.""],""tokens"":[{""text"":""店員は"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""市場に"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""います"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""店主は市場にいます。"",""tiles"":[""店主は"",""市場に"",""います。""],""analysis"":{""sentencePattern"":""Topic + place + います"",""literalOrderExplanation"":""店主は → 市場に → います"",""grammarExplanation"":[""Japanese marks the topic with は."",""に marks a place for being or destination."",""The verb comes at the end.""],""tokens"":[{""text"":""店主は"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""市場に"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""います"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","de","/phraseProgressionChains/1/steps/2/translations/de/analysis/sentencePattern","Article + noun + verb-second + object","Article + noun + verb-second + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","fr","/phraseProgressionChains/1/steps/2/translations/fr/analysis/sentencePattern","Article + noun + verb phrase + object","Article + noun + verb phrase + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","es","/phraseProgressionChains/1/steps/2/translations/es/analysis/sentencePattern","Article + noun + verb + object","Article + noun + verb + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/analysis/sentencePattern","Topic + object + verb-final","Topic + object/detail + verb-final"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","fr","/sentenceBuilders/0/translations/fr","{""text"":""Le vendeur est au marché."",""tiles"":[""Le"",""vendeur"",""est"",""au"",""marché.""],""analysis"":{""sentencePattern"":""Article + noun + être + place phrase"",""literalOrderExplanation"":""Le → vendeur → est → au → marché"",""grammarExplanation"":[""French uses être for location."",""Articles agree with the noun.""],""tokens"":[{""text"":""Le"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""vendeur"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""est"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""au"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""marché"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""Le commerçant est au marché."",""tiles"":[""Le"",""commerçant"",""est"",""au"",""marché.""],""analysis"":{""sentencePattern"":""Article + noun + être + place phrase"",""literalOrderExplanation"":""Le → commerçant → est → au → marché"",""grammarExplanation"":[""French uses être for location."",""Articles agree with the noun.""],""tokens"":[{""text"":""Le"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""commerçant"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""est"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""au"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""marché"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","ja","/sentenceBuilders/0/translations/ja","{""text"":""店員は市場にいます。"",""tiles"":[""店員は"",""市場に"",""います。""],""analysis"":{""sentencePattern"":""Topic + place + います"",""literalOrderExplanation"":""店員は → 市場に → います"",""grammarExplanation"":[""Japanese marks the topic with は."",""に marks a place for being or destination."",""The verb comes at the end.""],""tokens"":[{""text"":""店員は"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""市場に"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""います"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""店主は市場にいます。"",""tiles"":[""店主は"",""市場に"",""います。""],""analysis"":{""sentencePattern"":""Topic + place + います"",""literalOrderExplanation"":""店主は → 市場に → います"",""grammarExplanation"":[""Japanese marks the topic with は."",""に marks a place for being or destination."",""The verb comes at the end.""],""tokens"":[{""text"":""店主は"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""市場に"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""います"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","de","/sentenceBuilders/1/translations/de/analysis/sentencePattern","Article + noun + verb-second + object","Article + noun + verb-second + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","fr","/sentenceBuilders/1/translations/fr/analysis/sentencePattern","Article + noun + verb phrase + object","Article + noun + verb phrase + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","es","/sentenceBuilders/1/translations/es/analysis/sentencePattern","Article + noun + verb + object","Article + noun + verb + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_004_market_shopping/pack.json","ja","/sentenceBuilders/1/translations/ja/analysis/sentencePattern","Topic + object + verb-final","Topic + object/detail + verb-final"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","ja","/vocabulary/1/translations/ja/text","母","お母さん"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_005_kitchen_cooking/pack.json","ja","/vocabulary/5/translations/ja/text","お水","水"
